AQSID,Parameter_name,Site_code,Site_name,Status,Agency_ID,Agency_name,EPA_region,Latitude,Longitude,Elevation,GMT_offset,Country_code,MSA_code,MSA_name,State_code,State_name,County_code,County_name,Extra_fields,Monitoring_Site_ID
482010046,PM2.5,0046,Houston North Wayside C405,Active,TX1,Texas Commission on Environmental Quality,R6,29.8281,-95.2842,0,-6,US,26420,"Houston-Sugar Land-Baytown, TX",48,TX,201,HARRIS,|,48-201-0046
482450022,PM2.5,0022,Hamshire C64,Active,TX1,Texas Commission on Environmental Quality,R6,29.863952,-94.3178,4.9,-6,US,13140,"Beaumont-Port Arthur, TX",48,TX,245,JEFFERSON,|,48-245-0022
482010024,PM2.5,0024,Houston Aldine C8,Active,TX1,Texas Commission on Environmental Quality,R6,29.9011,-95.3261,18.3,-6,US,26420,"Houston-Sugar Land-Baytown, TX",48,TX,201,HARRIS,|,48-201-0024
040139997,PM2.5,9997,Phoenix JLG Supersite,Active,AZ1,Arizona Department of Environmental Quality,R9,33.503601,-112.095001,315.7,-7,US,38060,"Phoenix-Mesa-Scottsdale, AZ",04,AZ,013,MARICOPA,|,04-013-9997
420210011,PM2.5,0011,Johnstown,Active,PA1,Pennsylvania Dept. of Environmental Protection,R3,40.3097,-78.9158,0,-5,US,27780,"Johnstown, PA",42,PA,021,CAMBRIA,|,42-021-0011
421255001,PM2.5,5001,Florence,Active,PA1,Pennsylvania Dept. of Environmental Protection,R3,40.4447,-80.42,0,-5,US,38300,"Pittsburgh, PA",42,PA,125,WASHINGTON,|,42-125-5001
171132003,PM2.5,2003,NORMAL,Active,IL1,Illinois EPA,R5,40.5169,-88.9975,0,-6,US,14060,"Bloomington-Normal, IL",17,IL,113,MC LEAN,|,17-113-2003
000063701,PM2.5,3701,Grand Bend,Active,ON1,Ontario Ministry of the Environment,CA,43.333083,-81.742889,0,-5,CA,NA,NA,00,CC,006,ONTARIO,|,00-006-3701
CC0050131,PM2.5,0131,Hochelaga,Active,QC2,Canada-Quebec2,CA,45.539928,-73.540388,0,-5,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0131
271453052,PM2.5,3052,St. Cloud,Active,MN1,Minnesota Pollution Control Agency,R5,45.55,-94.1333,0,-6,US,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,MN,145,STEARNS,|,27-145-3052
840410510003,PM2.5,0003,Roosevelt High School,Active,OR1,Oregon Dept. of Environmental Quality,R10,45.5901,-122.73762,34.8,-8,US,38900,"Portland-Vancouver-Beaverton, OR-WA",41,OR,051,MULTNOMAH,|,41-051-0003
000100202,PM2.5,0202,PRG Plaza 400,Active,BC1,British Columbia Ministry of Environment,CA,53.91472,-122.74194,601.5,-8,CA,NA,NA,00,CC,010,BRITISH COLUMBIA,|,00-010-0202
124000102402,PM2.5,2402,Smithers Muheim Memorial,Active,BC1,British Columbia Ministry of Environment,CA,54.778486,-127.168542,0,-8,CA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-2402
JK1010001,PM2.5,0001,Jakarta South,Active,JK1,U.S. Department of State Indonesia - Jakarta,DSID,-6.236704,106.793244,15.3,7,ID,NA,NA,JK,JK,101,N/A,|,JK-101-0001
482010026,PM2.5,0026,Channelview C15,Active,TX1,Texas Commission on Environmental Quality,R6,29.8025,-95.1256,6.1,-6,US,26420,"Houston-Sugar Land-Baytown, TX",48,TX,201,HARRIS,|,48-201-0026
120050006,PM2.5,0006,St. Andrews Park,Active,FL1,Florida Dept. of Environmental Protection,R4,30.128901,-85.738098,0,-6,US,37460,"Panama City-Lynn Haven, FL",12,FL,005,BAY,|,12-005-0006
120230002,PM2.5,0002,Lake City,Active,FL1,Florida Dept. of Environmental Protection,R4,30.1783,-82.6192,0,-5,US,29380,"Lake City, FL",12,FL,023,COLUMBIA,|,12-023-0002
211930003,PM2.5,0003,HAZ2,Active,KY1,Kentucky DEP,R4,37.2831,-83.2203,0,-5,US,NA,NA,21,KY,193,PERRY,|,21-193-0003
840080030001,PM2.5,0001,Adams State College,Active,CO1,Colorado Department of Public Health and Environment,R8,37.469433,-105.87896,0,-7,US,NA,NA,08,CO,003,ALAMOSA,|,08-003-0001
060670011,PM2.5,0011,Elk Grove,Active,CA1,Sacramento Metro. AQMD,R9,38.302591,-121.420838,6.4,-8,US,40900,"Sacramento--Arden-Arcade--Roseville, CA",06,CA,067,SACRAMENTO,|,06-067-0011
060970004,PM2.5,0004,Sebastopol,Active,CA2,San Francisco Bay Area AQMD,R9,38.403765,-122.818294,0,-8,US,42220,"Santa Rosa-Petaluma, CA",06,CA,097,SONOMA,|,06-097-0004
511650003,PM2.5,0003,Rockingham,Active,VA1,Virginia Dept. of Environmental Quality,R3,38.47753,-78.81952,0,-5,US,25500,"Harrisonburg, VA",51,VA,165,ROCKINGHAM,|,51-165-0003
360290005,PM2.5,0005,Buffalo,Active,NY1,New York Dept. of Environmental Conservation,R2,42.8781,-78.8094,0,-5,US,15380,"Buffalo-Niagara Falls, NY",36,NY,029,ERIE,|,36-029-0005
840260810023,PM2.5,0023,GRAND RAPIDS - NR,Active,MI1,"Michigan Department of Environment, Great Lakes, and Energy",R5,42.88537,-85.67977,0,-5,US,24340,"Grand Rapids-Wyoming, MI",26,MI,081,KENT,|,26-081-0023
000061009,PM2.5,1009,Sarnia,Active,ON1,Ontario Ministry of the Environment,CA,42.990263,-82.395341,0,-5,CA,NA,NA,00,CC,006,ONTARIO,|,00-006-1009
530370002,PM2.5,0002,Ellensburg-Ruby St,Active,WA1,Washington Department of Ecology,R10,46.9936,-120.545,500.2,-8,US,21260,"Ellensburg, WA",53,WA,007,CHELAN,|,53-007-0002
530750006,PM2.5,0006,Rosalia-Josephine St,Active,WA1,Washington Department of Ecology,R10,47.2313,-117.3685,685.3,-8,US,39420,"Pullman, WA",53,WA,075,WHITMAN,|,53-075-0006
840530250003,PM2.5,0003,Soap Lake,Active,WA1,Washington Department of Ecology,R10,47.385564,-119.489855,0,-8,US,NA,NA,53,WA,025,GRANT,|,53-025-0003
530330017,PM2.5,0017,North Bend-North Bend Way (SO),Active,WA1,Washington Department of Ecology,R10,47.4902,-121.772697,140,-8,US,42660,"Seattle-Tacoma-Bellevue, WA",53,WA,033,KING,|,53-033-0017
CC0090702,PM2.5,0702,Patricia McInnes,Active,AB1,Alberta Environmental Monitoring and Reporting Agency (AEMERA),CA,56.7522,-111.4761,0,-7,CA,NA,NA,00,CC,009,ALBERTA,|,00-009-0702
KP1010001,PM2.5,0001,Kampala,Active,KP1,U.S. Department of State Uganda - Kampala,DSUG,0.300225,32.591554,0,3,UG,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
566NI2010001,PM2.5,0001,Lagos,Active,NI2,U.S. Department of State Nigeria - Lagos,DSNI,6.440483,3.406815,0,1,NI,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
566NI1010001,PM2.5,0001,Abuja,Active,NI1,U.S. Department of State Nigeria - Abuja,DSNI,9.041648,7.477374,0,1,NI,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
AA1010001,PM2.5,0001,Addis Ababa Central,Active,AA1,U.S. Department of State Ethiopia - Addis Ababa,DSET,9.058498,38.761641,0,3,ET,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
TPCD0013T,PM2.5,013T,Department of Disease Control,Active,TPCD,Thailand Pollution Control Department,NA,13.852778,100.529444,0,7,NA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-013T
483390078,PM2.5,0078,Conroe Relocated C78,Active,TX1,Texas Commission on Environmental Quality,R6,30.3503,-95.425,42.7,-6,US,26420,"Houston-Sugar Land-Baytown, TX",48,TX,339,MONTGOMERY,|,48-339-0078
840482091629,PM2.5,1629,CAPCOG TAYLOR MURPHY PARK C1629,Active,CAP,Capital Area Council of Governments,R6,30.579149,-97.416462,0,-6,US,NA,NA,48,TX,209,HAYS,|,48-209-1629
240190004,PM2.5,0004,Horn Point,Active,MD1,Maryland Department of the Environment,R3,38.5876,-76.1408,2.7,-5,US,NA,NA,24,MD,019,DORCHESTER,|,24-019-0004
360610115,PM2.5,0115,Manhattan/IS143,Active,NY1,New York Dept. of Environmental Conservation,R2,40.8492,-73.9319,0,-5,US,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",36,NY,061,NEW YORK,|,36-061-0115
000020401,PM2.5,0401,SOUTHAMPTON,Active,PE1,Canada-Prince Edward Island1,CA,46.3864,-62.5828,15.3,-4,CA,NA,NA,00,CC,002,PRINCE EDWARD ISLAND,|,00-002-0401
300630024,PM2.5,0024,Missoula Boyd Park,Active,MT1,Montana DEQ,R8,46.842297,-114.020549,0,-7,US,NA,NA,30,MT,063,MISSOULA,|,30-063-0024
000053601,PM2.5,3601,Notre-Dame-du-Rosaire,Active,QC1,Canada-Quebec1,CA,46.8508,-70.4528,421.8,-5,CA,NA,NA,00,CC,005,QUEBEC,|,00-005-3601
270052013,PM2.5,2013,Detroit Lakes,Active,MN1,Minnesota Pollution Control Agency,R5,46.8511,-95.8467,0,-6,US,NA,NA,27,MN,005,BECKER,|,27-005-2013
418LAO010001,PM2.5,0001,Vientiane,Active,LAO,U.S. Department of State Laos - Vientiane,DSLA,17.896122,102.64,0,7,LA,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
150011012,PM2.5,1012,Kona,Active,HI1,Hawaii State Dept. of Health,R9,19.5097,-155.9133,517.3,-10,US,25900,"Hilo, HI",15,HI,001,HAWAII,|,15-001-1012
800150333,PM2.5,0333,San Agust°n,Active,MXC,Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico,MX,19.5329,-99.0303,2242.4,-6,MX,NA,NA,80,MX,015,MEXICO STATE,|,80-015-0333
051190007,PM2.5,0007,PARR,Active,AR1,Arkansas Department of Environmental Quality,R6,34.756058,-92.281034,0,-6,US,30780,"Little Rock-North Little Rock, AR",05,AR,119,PULASKI,|,05-119-0007
060192008,PM2.5,2008,Huron,Active,CA6,San Joaquin Valley Unified APCD,R9,36.1994,-120.0991,0,-8,US,NA,NA,06,CA,019,FRESNO,|,06-019-2008
840110010053,PM2.5,0053,King Greenleaf Rec Center,Active,DC1,District of Columbia - Department of Energy and Environment,R3,38.875161,-77.012816,3.1,-5,US,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",11,DC,001,WASHINGTON,|,11-001-0053
320211017,PM2.5,1017,Walker River Paiute Tribe-NV,Active,TRX,Quality Review and Exchange System for Tribes (QREST),R8,38.9519,-118.8144,1281,-8,US,NA,NA,32,NV,021,MINERAL,|,32-021-1017
84032005TRP1,PM2.5,TRP1,TRPA Office,Active,TRP,Tahoe Regional Planning Agency,R9,38.966434,-119.931016,0,-8,US,NA,NA,32,NV,005,DOUGLAS,|,32-005-TRP1
060110007,PM2.5,0007,Cortina Rancheria,Active,TRX,Quality Review and Exchange System for Tribes (QREST),R8,39.015,-122.286111,244.3,-8,US,NA,NA,06,CA,011,COLUSA,|,06-011-0007
211110075,PM2.5,0075,Near Road,Active,KY2,Louisville Metro Air Pollution Control District ,R4,38.1935,-85.7121,0,-5,US,31140,"Louisville, KY-IN",21,KY,111,JEFFERSON,|,21-111-0075
420630004,PM2.5,0004,Strongstown,Active,PA1,Pennsylvania Dept. of Environmental Protection,R3,40.5633,-78.92,0,-5,US,26860,"Indiana, PA",42,PA,063,INDIANA,|,42-063-0004
840490352005,PM2.5,2005,Copper View,Active,UT1,Utah Department of Environmental Quality,R8,40.598056,-111.894167,0,-7,US,41620,"Salt Lake City, UT",49,UT,035,SALT LAKE,|,49-035-2005
490450004,PM2.5,0004,Erda,Active,UT1,Utah Department of Environmental Quality,R8,40.600556,-112.355,0,-7,US,NA,NA,49,UT,045,TOOELE,|,49-045-0004
840420070008,PM2.5,0008,Fort McIntosh,Active,PA1,Pennsylvania Dept. of Environmental Protection,R3,40.691857,-80.299211,0,-5,US,NA,NA,42,PA,007,BEAVER,|,42-007-0008
340171003,PM2.5,1003,Jersey City FH,Active,NJ1,New Jersey Dept. of Environmental Protection,R2,40.725452,-74.052292,5.8,-5,US,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",34,NJ,017,HUDSON,|,34-017-1003
840340170008,PM2.5,0008,Union City High School,Active,NJ1,New Jersey Dept. of Environmental Protection,R2,40.770908,-74.036218,58,-5,US,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",34,NJ,017,HUDSON,|,34-017-0008
840391510017,PM2.5,0017,Canton Fire St8,Active,OH1,Ohio EPA-DAPC,R5,40.786803,-81.394153,0,-5,US,NA,NA,39,OH,151,STARK,|,39-151-0017
500030004,PM2.5,0004,Bennington,Active,VT1,Vermont Air Quality & Climate Division,R1,42.887501,-73.249702,219,-5,US,13540,"Bennington, VT",50,VT,003,BENNINGTON,|,50-003-0004
840410351001,PM2.5,1001,Crater Lake Rim,Active,OR1,Oregon Dept. of Environmental Quality,R10,42.910942,-122.145116,2165.5,-8,US,NA,NA,41,OR,035,KLAMATH,|,41-035-1001
840550250047,PM2.5,0047,Madison University Ave,Active,WI1,Wisconsin Dept. of Natural Resources,R5,43.07378,-89.43595,0,-6,US,31540,"Madison, WI",55,WI,025,DANE,|,55-025-0047
000061302,PM2.5,1302,St. Catharines,Active,ON1,Ontario Ministry of the Environment,CA,43.160056,-79.23475,0,-5,CA,NA,NA,00,CC,006,ONTARIO,|,00-006-1302
498MLD010001,PM2.5,0001,Chisinau,Active,MLD,U.S. Department of State Moldova - Chisinau,DSMD,47.021561,28.81938,0,2,MD,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
840300210005,PM2.5,0005,Glendive,Active,MT1,Montana DEQ,R8,47.12072,-104.75168,0,-7,US,NA,NA,30,MT,021,DAWSON,|,30-021-0005
530251002,PM2.5,1002,Moses Lake-Balsam St,Active,WA1,Washington Department of Ecology,R10,47.1303,-119.2726,99.1,-8,US,34180,"Moses Lake, WA",53,WA,025,GRANT,|,53-025-1002
380650002,PM2.5,0002,Hannover,Active,ND1,North Dakota Department of Environmental Quality,R8,47.1858,-101.4281,697.2,-6,US,NA,NA,38,ND,065,OLIVER,|,38-065-0002
060658005,PM2.5,8005,Mira Loma - Van Buren,Active,CA3,South Coast AQMD,R9,33.996387,-117.4925,230.9,-8,US,40140,"Riverside-San Bernardino-Ontario, CA",06,CA,065,RIVERSIDE,|,06-065-8005
371470006,PM2.5,0006,PITTAGCT,Active,NC1,North Carolina DEQ - Division of Air Quality,R4,35.641276,-77.360126,6.7,-5,US,24780,"Greenville, NC",37,NC,147,PITT,|,37-147-0006
295100094,PM2.5,0094,Forest Park,Active,MO1,Missouri Department of Natural Resources,R7,38.631057,-90.281144,162,-6,US,41180,"St. Louis, MO-IL",29,MO,510,ST. LOUIS (CITY),|,29-510-0094
360050080,PM2.5,0080,Morrisania,Active,NY1,New York Dept. of Environmental Conservation,R2,40.8367,-73.9214,0,-5,US,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",36,NY,005,BRONX,|,36-005-0080
000065301,PM2.5,5301,Port Stanley,Active,ON1,Ontario Ministry of the Environment,CA,42.672127,-81.162948,0,-5,CA,NA,NA,00,CC,006,ONTARIO,|,00-006-5301
160530003,PM2.5,0003,Minidoka National Historic Site,Active,NPS,National Park Service,USEPA,42.68,-114.2525,1223.4,-7,US,NA,NA,16,ID,053,JEROME,|,16-053-0003
300810007,PM2.5,0007,Hamilton PS 46,Active,MT1,Montana DEQ,R8,46.243621,-114.158889,0,-7,US,NA,NA,30,MT,081,RAVALLI,|,30-081-0007
530770015,PM2.5,0015,Toppenish-Yakama Tribe,Active,WA1,Washington Department of Ecology,R10,46.380199,-120.332603,215.9,-8,US,49420,"Yakima, WA",53,WA,077,YAKIMA,|,53-077-0015
840TT1820013,PM2.5,0013,Lapwai,Active,NPT,Nez Perce Tribe,R10,46.3972,-116.8062,0,-8,US,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0013
000060610,PM2.5,0610,Sudbury,Active,ON1,Ontario Ministry of the Environment,CA,46.492002,-81.003099,0,-5,CA,NA,NA,00,CC,006,ONTARIO,|,00-006-0610
550030010,PM2.5,0010,Bad River Tribal School,Active,WI1,Wisconsin Dept. of Natural Resources,R5,46.6144,-90.6986,0,-6,US,NA,NA,55,WI,003,ASHLAND,|,55-003-0010
DS1010005,PM2.5,0005,Hyderabad,Active,DS5,U.S. Department of State India - Hyderabad,DSIN,17.38405,78.45636,0,5.5,IN,NA,NA,DS,DS,101,India,|,DS-101-0005
800090023,PM2.5,0023,Camarones,Active,MXC,Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico,MX,19.4684,-99.1697,2234.4,-6,MX,NA,NA,80,MX,009,DISTRITO FEDERAL,|,80-009-0023
450790007,PM2.5,0007,Parklane,Active,SC1,South Carolina DES,R4,34.093899,-80.962196,108.9,-5,US,17900,"Columbia, SC",45,SC,079,RICHLAND,|,45-079-0007
060610006,PM2.5,0006,Roseville - N.Sunrise/Douglas,Active,CA8,California Air Resources Board,R9,38.74643,-121.26498,0,-8,US,40900,"Sacramento--Arden-Arcade--Roseville, CA",06,CA,061,PLACER,|,06-061-0006
290370003,PM2.5,0003,RG_South,Active,MO1,Missouri Department of Natural Resources,R7,38.75961,-94.57983,314.5,-6,US,28140,"Kansas City, MO-KS",29,MO,037,CASS,|,29-037-0003
840110010055,PM2.5,0055,Bald Eagle,Active,DC1,District of Columbia - Department of Energy and Environment,R3,38.81853,-77.01039,54.9,-5,US,NA,NA,11,DC,001,WASHINGTON,|,11-001-0055
200910010,PM2.5,0010,Heritage Park,Active,KS1,Kansas Dept. of Health and Environment,R7,38.8386,-94.7464,0,-6,US,28140,"Kansas City, MO-KS",20,KS,091,JOHNSON,|,20-091-0010
490353010,PM2.5,3010,Rose Park,Active,UT1,Utah Department of Environmental Quality,R8,40.7955,-111.9309,0,-7,US,41620,"Salt Lake City, UT",49,UT,035,SALT LAKE,|,49-035-3010
840490353016,PM2.5,3016,Prison Site,Active,UT1,Utah Department of Environmental Quality,R8,40.807897,-112.087717,0,-7,US,41620,"Salt Lake City, UT",49,UT,035,SALT LAKE,|,49-035-3016
550590019,PM2.5,0019,CHIWAUKEE,Active,WI1,Wisconsin Dept. of Natural Resources,R5,42.5047,-87.8111,0,-6,US,16980,"Chicago-Naperville-Joliet, IL-IN-WI",55,WI,059,KENOSHA,|,55-059-0019
160291009,PM2.5,1009,Soda Springs PM25,Active,ID1,Idaho Department of Environmental Quality,R10,42.65167,-111.61472,0,-7,US,NA,NA,16,ID,029,CARIBOU,|,16-029-1009
260650018,PM2.5,0018,LANSING,Active,MI1,"Michigan Department of Environment, Great Lakes, and Energy",R5,42.76138,-84.562867,0,-5,US,29620,"Lansing-East Lansing, MI",26,MI,065,INGHAM,|,26-065-0018
560250100,PM2.5,0100,Casper Gaseous,Active,WY1,Wyoming Department of Environmental Quality,R8,42.82231,-106.36501,1591.8,-7,US,16220,"Casper, WY",56,WY,025,NATRONA,|,56-025-0100
330150018,PM2.5,0018,Londonderry - Moose Hill,Active,NH1,New Hampshire Dept. of Environmental Services,R1,42.862531,-71.38014,123.8,-5,US,NA,NA,33,NH,015,ROCKINGHAM,|,33-015-0018
840517600025,PM2.5,0025,Richmond City Near Road,Active,VA1,Virginia Dept. of Environmental Quality,R3,37.59088,-77.46925,54.9,-5,US,40060,"Richmond, VA",51,VA,760,RICHMOND (CITY),|,51-760-0025
060010015,PM2.5,0015,Pleasanton - Owens Ct.,Active,CA2,San Francisco Bay Area AQMD,R9,37.701222,-121.903019,100.3,-8,US,41860,"San Francisco-Oakland-Fremont, CA",06,CA,001,ALAMEDA,|,06-001-0015
295100093,PM2.5,0093,Branch Street,Active,MO1,Missouri Department of Natural Resources,R7,38.65643,-90.18977,128.7,-6,US,NA,NA,29,MO,510,ST. LOUIS (CITY),|,29-510-0093
295100085,PM2.5,0085,Blair Street,Active,MO1,Missouri Department of Natural Resources,R7,38.656449,-90.198548,137.3,-6,US,41180,"St. Louis, MO-IL",29,MO,510,ST. LOUIS (CITY),|,29-510-0085
360610135,PM2.5,0135,CCNY,Active,NY1,New York Dept. of Environmental Conservation,R2,40.8197,-73.9481,0,-5,US,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",36,NY,061,NEW YORK,|,36-061-0135
560130099,PM2.5,0099,South Pass,Active,WY1,Wyoming Department of Environmental Quality,R8,42.5275,-108.7203,2527.5,-7,US,40180,"Riverton, WY",56,WY,013,FREMONT,|,56-013-0099
160830007,PM2.5,0007,Twin Falls PM25,Active,ID1,Idaho Department of Environmental Quality,R10,42.565089,-114.494717,1130.6,-7,US,NA,NA,16,ID,083,TWIN FALLS,|,16-083-0007
250112005,PM2.5,2005,Greenfield,Active,MA1,Massachusetts Dept. of Environmental Protection,R1,42.605816,-72.596689,0,-5,US,NA,NA,25,MA,011,FRANKLIN,|,25-011-2005
270353204,PM2.5,3204,Brainerd,Active,MN1,Minnesota Pollution Control Agency,R5,46.3944,-94.1433,0,-6,US,14660,"Brainerd, MN",27,MN,035,CROW WING,|,27-035-3204
DS1010004,PM2.5,0004,Mumbai,Active,DS4,U.S. Department of State India - Mumbai,DSIN,19.07283,72.88261,0,5.5,IN,NA,NA,DS,DS,101,India,|,DS-101-0004
484800150584,PM2.5,0584,FES Aragon,Active,MXC,Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico,MX,19.4525,-99.086,0,-6,MX,NA,NA,80,MX,015,MEXICO STATE,|,80-015-0584
840150013027,PM2.5,3027,KS Hawaii,Active,HI1,Hawaii State Dept. of Health,R9,19.611915,-155.055038,0,-10,US,NA,NA,15,HI,001,HAWAII,|,15-001-3027
350130016,PM2.5,0016,Anthony,Active,NM1,New Mexico Air Quality Bureau,R6,32.0036,-106.5992,1146.8,-7,US,29740,"Las Cruces, NM",35,NM,013,DONA ANA,|,35-013-0016
040191113,PM2.5,1113,Geronimo,Active,AZ3,Pima County Department of Environmental Quality,R9,32.25,-110.9667,747.9,-7,US,46060,"Tucson, AZ",04,AZ,019,PIMA,|,04-019-1113
840060731025,PM2.5,1025,N/A,Active,CA4,San Diego APCD,R9,32.552794,-117.047286,18,-8,US,41740,"San Diego-Carlsbad-San Marcos, CA",06,CA,073,SAN DIEGO,|,06-073-1025
482570005,PM2.5,0005,Kaufman C71,Active,TX1,Texas Commission on Environmental Quality,R6,32.565,-96.3175,0,-6,US,19100,"Dallas-Fort Worth-Arlington, TX",48,TX,257,KAUFMAN,|,48-257-0005
010890014,PM2.5,0014,Huntsville Old Airport,Active,AL4,Huntsville Natural Resources and Environmental Management,R4,34.6917,-86.591698,0,-6,US,26620,"Huntsville, AL",01,AL,089,MADISON,|,01-089-0014
AA1010002,PM2.5,0002,Addis Ababa Jacros,Active,AA1,U.S. Department of State Ethiopia - Addis Ababa,DSET,9.011444,38.820909,0,3,ET,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0002
188CRI010001,PM2.5,0001,San Jose,Active,CRI,U.S. Department of State Costa Rica - San Jose,DSCS,9.949488,-84.142878,0,-6,CS,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
484531068,PM2.5,1068,Austin North Interstate 35 C1068,Active,TX1,Texas Commission on Environmental Quality,R6,30.35386,-97.69166,195.2,-6,US,12420,"Austin-Round Rock, TX",48,TX,453,TRAVIS,|,48-453-1068
121130015,PM2.5,0015,Woodlawn,Active,FL1,Florida Dept. of Environmental Protection,R4,30.3942,-87.0081,0,-5,US,37860,"Pensacola-Ferry Pass-Brent, FL",12,FL,115,SARASOTA,|,12-115-0015
131350002,PM2.5,0002,Gwinnett Tech,Active,GA1,Georgia Department of Natural Resources,R4,33.9636,-84.0664,0,-5,US,12060,"Atlanta-Sandy Springs-Marietta, GA",13,GA,135,GWINNETT,|,13-135-0002
010550010,PM2.5,0010,GADSDEN,Active,AL1,Alabama Department of Environmental Management,R4,33.991341,-85.992653,182.7,-6,US,23460,"Gadsden, AL",01,AL,055,ETOWAH,|,01-055-0010
060990005,PM2.5,0005,Modesto - 14th Street,Active,CA8,California Air Resources Board,R9,37.642165,-120.994212,0,-8,US,33700,"Modesto, CA",06,CA,099,STANISLAUS,|,06-099-0005
201730010,PM2.5,0010,WHlthDpt,Active,KS1,Kansas Dept. of Health and Environment,R7,37.7011,-97.3139,0,-6,US,48620,"Wichita, KS",20,KS,173,SEDGWICK,|,20-173-0010
171191007,PM2.5,1007,GC_MAD,Active,IL1,Illinois EPA,R5,38.7045,-90.1397,0,-6,US,41180,"St. Louis, MO-IL",17,IL,119,MADISON,|,17-119-1007
410330114,PM2.5,0114,Grants Pass - Parkside School,Active,OR1,Oregon Dept. of Environmental Quality,R10,42.434149,-123.348466,280,-8,US,24420,"Grants Pass, OR",41,OR,033,JOSEPHINE,|,41-033-0114
180550001,PM2.5,0001,Plummer,Active,IN4,Indiana Dept. of Environmental Management,R5,38.985556,-86.99,0,-5,US,14020,"Bloomington, IN",18,IN,055,GREENE,|,18-055-0001
391550014,PM2.5,0014,Laird Eng Bldg,Active,OH1,Ohio EPA-DAPC,R5,41.23172,-80.80116,276.9,-5,US,49660,"Youngstown-Warren-Boardman, OH-PA",39,OH,155,TRUMBULL,|,39-155-0014
061113001,PM2.5,3001,El Rio - Rio Mesa School #2,Active,CA5,Ventura County APCD,R9,34.25239,-119.14318,0,-8,US,37100,"Oxnard-Thousand Oaks-Ventura, CA",06,CA,111,VENTURA,|,06-111-3001
508MAP010001,PM2.5,0001,Maputo,Active,MAP,U.S. Department of State Mozambique - Maputo,DSMZ,-25.90382,32.62835,0,2,MZ,NA,NA,na,N/A,N/A,N/A,|,na-N/A-0001
090031003,PM2.5,1003,East Hartford,Active,CT1,Connecticut Dept. of Energy and Environmental Protection,R1,41.7847,-72.6297,14.9,-5,US,25540,"Hartford-West Hartford-East Hartford, CT",09,CT,003,HARTFORD,|,09-003-1003
090010010,PM2.5,0010,Bridgeport,Active,CT1,Connecticut Dept. of Energy and Environmental Protection,R1,41.171398,-73.195297,6.7,-5,US,14860,"Bridgeport-Stamford-Norwalk, CT",09,CT,001,FAIRFIELD,|,09-001-0010
090090027,PM2.5,0027,New Haven,Active,CT1,Connecticut Dept. of Energy and Environmental Protection,R1,41.301288,-72.902685,0,-5,US,35300,"New Haven-Milford, CT",09,CT,009,NEW HAVEN,|,09-009-0027
360470118,PM2.5,0118,Bklyn - PS274,Active,NY1,New York Dept. of Environmental Conservation,R2,40.694401,-73.928596,0,-5,US,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",36,NY,047,KINGS,|,36-047-0118
320030024,PM2.5,0024,Virgin Valley,Active,NV1,Clark County Department of Environment and Sustainability ,R9,36.815897,-114.050347,0,-8,US,NA,NA,32,NV,003,CLARK,|,32-003-0024
271713201,PM2.5,3201,St. Michael,Active,MN1,Minnesota Pollution Control Agency,R5,45.2108,-93.6686,0,-6,US,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,MN,171,WRIGHT,|,27-171-3201
170314007,PM2.5,4007,DESPLNS,Active,IL1,Illinois EPA,R5,42.0603,-87.8631,0,-6,US,16980,"Chicago-Naperville-Joliet, IL-IN-WI",17,IL,031,COOK,|,17-031-4007
220630002,PM2.5,0002,French Settlement,Active,LA1,Louisiana Department of Environmental Quality,R6,30.315,-90.8114,0,-6,US,12940,"Baton Rouge, LA",22,LA,063,LIVINGSTON,|,22-063-0002
211111041,PM2.5,1041,Algonquin Parkway,Active,KY2,Louisville Metro Air Pollution Control District ,R4,38.23158,-85.82675,0,-5,US,31140,"Louisville, KY-IN",21,KY,111,JEFFERSON,|,21-111-1041
471450004,PM2.5,0004,Harriman,Active,TN1,Tennessee Air Pollution Control Div.,R4,35.9386,-84.5439,0,-5,US,25340,"Harriman, TN",47,TN,145,ROANE,|,47-145-0004
